Step,Reward,Smoothed,Trendline_1000,Trendline_10000
8916,-263,-263.0,-262.37054,-252.31159099999726
8917,-263,-263.0,-262.3712,-252.31868999999728
8918,-263,-263.0,-262.37185,-252.32577199999727
8919,-263,-263.0,-262.37248999999997,-252.33283699999726
8920,-263,-263.0,-262.3731199999999,-252.33988499999725
8921,-263,-263.0,-262.37373999999994,-252.34691599999726
8922,-263,-263.0,-262.37434999999994,-252.35392999999726
8923,-263,-263.0,-262.37495,-252.36092699999725
8924,-263,-263.0,-262.37554,-252.36790599999725
8925,-263,-263.0,-262.37612,-252.37486699999727
8926,-263,-263.0,-262.37668999999994,-252.38181199999727
8927,-263,-263.0,-262.37724999999995,-252.38874099999725
8928,-263,-263.0,-262.3778,-252.39565499999725
8929,-263,-263.0,-262.37834999999995,-252.40255399999725
8930,-263,-263.0,-262.37890000000004,-252.40943799999724
8931,-263,-263.0,-262.3794500000001,-252.41630799999723
8932,-263,-263.0,-262.3800000000001,-252.42316399999726
8933,-263,-263.0,-262.3805500000001,-252.43000699999726
8934,-263,-263.0,-262.38109000000014,-252.43683699999724
8935,-263,-263.0,-262.3816200000001,-252.44365399999725
8936,-263,-263.0,-262.3821400000001,-252.45045899999727
8937,-263,-263.0,-262.3826500000001,-252.45725199999725
8938,-263,-263.0,-262.38315000000006,-252.46403299999724
8939,-263,-263.0,-262.38364,-252.47080199999726
8940,-263,-263.0,-262.38411999999994,-252.47755999999725
8941,-263,-263.0,-262.3845999999999,-252.48430699999727
8942,-263,-263.0,-262.3850799999999,-252.49104299999726
8943,-263,-263.0,-262.3855599999998,-252.49776799999725
8944,-263,-263.0,-262.38603999999987,-252.50448199999727
8945,-263,-263.0,-262.3865199999998,-252.51118599999728
8946,-263,-263.0,-262.3869999999998,-252.51788199999726
8947,-263,-263.0,-262.38747999999975,-252.52456999999725
8948,-263,-263.0,-262.38795999999974,-252.53124999999727
8949,-263,-263.0,-262.3884399999997,-252.53792199999725
8950,-263,-263.0,-262.38891999999976,-252.54458599999725
8951,-263,-263.0,-262.3893999999998,-252.55124299999727
8952,-263,-263.0,-262.3898799999998,-252.55789299999725
8953,-263,-263.0,-262.39035999999976,-252.56453599999725
8954,-263,-263.0,-262.39083999999974,-252.57117199999726
8955,-263,-263.0,-262.3913199999997,-252.57780099999727
8956,-263,-263.0,-262.39179999999976,-252.58442299999726
8957,-263,-263.0,-262.3922799999998,-252.59103799999724
8958,-263,-263.0,-262.3927599999998,-252.59764699999727
8959,-263,-263.0,-262.39323999999976,-252.60424999999725
8960,-263,-263.0,-262.39371999999975,-252.61084699999725
8961,-263,-263.0,-262.3941999999997,-252.61743799999724
8962,-263,-263.0,-262.39467999999977,-252.62402299999724
8963,-263,-263.0,-262.3951599999998,-252.63060199999725
8964,-263,-263.0,-262.3956399999998,-252.63717499999723
8965,-263,-263.0,-262.39611999999977,-252.64374299999724
8966,-263,-263.0,-262.3965999999998,-252.65030599999727
8967,-263,-263.0,-262.3970799999998,-252.65686399999726
8968,-263,-263.0,-262.39755999999977,-252.66341699999725
8969,-263,-263.0,-262.3980399999998,-252.66996699999726
8970,-263,-263.0,-262.3985199999998,-252.67651499999727
8971,-263,-263.0,-262.3989999999998,-252.68306099999728
8972,-263,-263.0,-262.3994799999998,-252.68960499999724
8973,-263,-263.0,-262.3999599999998,-252.69614699999727
8974,-263,-263.0,-262.4004399999998,-252.70268799999724
8975,-263,-263.0,-262.40092999999985,-252.70922799999724
8976,-263,-263.0,-262.40142999999983,-252.71576699999724
8977,-263,-263.0,-262.40193999999985,-252.72230499999725
8978,-263,-263.0,-262.4024599999999,-252.72884199999726
8979,-263,-263.0,-262.40298999999993,-252.73537799999724
8980,-263,-263.0,-262.40352999999993,-252.74191299999725
8981,-263,-263.0,-262.40408,-252.74844799999724
8982,-263,-263.0,-262.40464000000003,-252.75498299999725
8983,-263,-263.0,-262.40521,-252.76151799999724
8984,-263,-263.0,-262.40579,-252.76805299999722
8985,-263,-263.0,-262.40638,-252.77458799999724
8986,-263,-263.0,-262.40696999999994,-252.78112299999725
8987,-263,-263.0,-262.40755999999993,-252.78765799999724
8988,-263,-263.0,-262.4081499999999,-252.79419299999725
8989,-263,-263.0,-262.40873999999985,-252.80072799999724
8990,-263,-263.0,-262.40932999999984,-252.80726299999725
8991,-263,-263.0,-262.40992999999986,-252.81379899999723
8992,-263,-263.0,-262.41053999999986,-252.82033499999721
8993,-263,-263.0,-262.41115999999994,-252.82687099999723
8994,-263,-263.0,-262.41178999999994,-252.83340699999724
8995,-263,-263.0,-262.41243,-252.83994299999722
8996,-263,-263.0,-262.41308,-252.84647899999723
8997,-263,-263.0,-262.41373999999996,-252.85301499999724
8998,-263,-263.0,-262.41441,-252.85955099999723
8999,-263,-263.0,-262.41508999999996,-252.8660869999972
9000,-263,-263.0,-262.41578,-252.87262399999722
9001,-263,-263.0,-262.4164799999999,-252.87916199999722
9002,-263,-263.0,-262.41718999999995,-252.8857009999972
9003,-263,-263.0,-262.41790999999995,-252.89224099999723
9004,-263,-263.0,-262.41864,-252.8987819999972
9005,-263,-263.0,-262.41938,-252.90532399999722
9006,-263,-263.0,-262.42013,-252.91186699999722
9007,-263,-263.0,-262.42089,-252.9184109999972
9008,-263,-263.0,-262.42166,-252.92495599999722
9009,-263,-263.0,-262.42244,-252.93150199999724
9010,-263,-263.0,-262.42322999999993,-252.93804799999722
9011,-263,-263.0,-262.42402999999996,-252.9445939999972
9012,-263,-263.0,-262.4248399999999,-252.95113999999722
9013,-263,-263.0,-262.42565999999994,-252.95768599999718
9014,-263,-263.0,-262.42649,-252.9642329999972
9015,-263,-263.0,-262.42733,-252.9707799999972
9016,-263,-263.0,-262.42818,-252.97732699999722
9017,-263,-263.0,-262.42904,-252.98387399999723
9018,-263,-263.0,-262.42991,-252.9904209999972
9019,-263,-263.0,-262.43078999999994,-252.9969679999972
9020,-263,-263.0,-262.43168,-253.0035149999972
9021,-263,-263.0,-262.4325799999999,-253.01006199999722
9022,-263,-263.0,-262.43349,-253.01660899999717
9023,-263,-263.0,-262.43441,-253.0231559999972
9024,-263,-263.0,-262.43533999999994,-253.0297039999972
9025,-263,-263.0,-262.43627999999995,-253.0362529999972
9026,-263,-263.0,-262.43722999999994,-253.0428019999972
9027,-263,-263.0,-262.43818999999996,-253.04935099999722
9028,-263,-263.0,-262.43915999999996,-253.05589999999722
9029,-263,-263.0,-262.44014,-253.0624489999972
9030,-263,-263.0,-262.44112999999993,-253.06899799999718
9031,-263,-263.0,-262.44212999999996,-253.0755469999972
9032,-263,-263.0,-262.44313999999997,-253.0820959999972
9033,-263,-263.0,-262.44415999999995,-253.0886449999972
9034,-263,-263.0,-262.44519999999994,-253.0951939999972
9035,-263,-263.0,-262.44625999999994,-253.1017429999972
9036,-263,-263.0,-262.44733999999994,-253.10829199999722
9037,-263,-263.0,-262.44843999999995,-253.1148409999972
9038,-263,-263.0,-262.44955999999996,-253.12138999999718
9039,-263,-263.0,-262.4506999999999,-253.12793899999718
9040,-263,-263.0,-262.45185999999995,-253.1344879999972
9041,-263,-263.0,-262.45304,-253.1410359999972
9042,-263,-263.0,-262.45423999999997,-253.1475829999972
9043,-263,-263.0,-262.45546,-253.15412899999717
9044,-263,-263.0,-262.4567,-253.1606739999972
9045,-263,-263.0,-262.45795999999996,-253.1672179999972
9046,-263,-263.0,-262.45923999999997,-253.17375999999717
9047,-263,-263.0,-262.4605399999999,-253.18029999999717
9048,-263,-263.0,-262.46185999999994,-253.18683799999718
9049,-263,-263.0,-262.4632,-253.1933739999972
9050,-263,-263.0,-262.46456,-253.19990799999718
9051,-263,-263.0,-262.46594,-253.20643999999717
9052,-263,-263.0,-262.46734,-253.21297099999717
9053,-263,-263.0,-262.46876,-253.21950099999717
9054,-263,-263.0,-262.4702,-253.2260309999972
9055,-263,-263.0,-262.47166,-253.2325619999972
9056,-263,-263.0,-262.47313999999994,-253.23909399999718
9057,-263,-263.0,-262.47463999999997,-253.24562699999717
9058,-263,-263.0,-262.47615999999994,-253.25216199999718
9059,-263,-263.0,-262.4777,-253.25869899999716
9060,-263,-263.0,-262.47925999999995,-253.26523799999717
9061,-263,-263.0,-262.48083999999994,-253.27177899999717
9062,-263,-263.0,-262.48244,-253.27832299999716
9063,-263,-263.0,-262.48406,-253.28486999999717
9064,-263,-263.0,-262.48569999999995,-253.29141999999717
9065,-263,-263.0,-262.48735999999997,-253.29797299999717
9066,-263,-263.0,-262.48904,-253.3045289999972
9067,-263,-263.0,-262.49073999999996,-253.3110879999972
9068,-263,-263.0,-262.49246,-253.31764999999717
9069,-263,-263.0,-262.4942,-253.32421399999717
9070,-263,-263.0,-262.49595999999997,-253.3307799999972
9071,-263,-263.0,-262.49773999999996,-253.33734799999718
9072,-263,-263.0,-262.49953999999997,-253.34391799999716
9073,-263,-263.0,-262.50136,-253.35048999999717
9074,-263,-263.0,-262.5032,-253.35706399999717
9075,-263,-263.0,-262.5050499999999,-253.36363999999716
9076,-263,-263.0,-262.50690999999995,-253.37021799999718
9077,-263,-263.0,-262.50877999999994,-253.37679799999717
9078,-263,-263.0,-262.51066,-253.38337999999715
9079,-263,-263.0,-262.51255,-253.38996399999718
9080,-263,-263.0,-262.51445,-253.39654999999715
9081,-263,-263.0,-262.51636,-253.40313799999717
9082,-263,-263.0,-262.51828,-253.40972899999718
9083,-263,-263.0,-262.52021,-253.4163229999972
9084,-263,-263.0,-262.52214999999995,-253.4229199999972
9085,-263,-263.0,-262.5241,-253.42951999999718
9086,-263,-263.0,-262.52606,-253.43612299999717
9087,-263,-263.0,-262.52803,-253.44272899999714
9088,-263,-263.0,-262.53000999999995,-253.44933799999717
9089,-263,-263.0,-262.532,-253.45594999999716
9090,-263,-263.0,-262.534,-253.46256499999717
9091,-263,-263.0,-262.53601,-253.46918299999717
9092,-263,-263.0,-262.53803000000005,-253.47580499999717
9093,-263,-263.0,-262.54006,-253.48242999999715
9094,-263,-263.0,-262.5421,-253.48905899999716
9095,-263,-263.01,-262.54415,-253.49569199999718
9096,-263,-263.02,-262.54621000000003,-253.5023289999972
9097,-263,-263.03,-262.54828,-253.5089699999972
9098,-263,-263.03999999999996,-262.55035999999996,-253.51561599999718
9099,-263,-263.04999999999995,-262.55245,-253.52226699999716
9100,-263,-263.05999999999995,-262.55455,-253.52892299999715
9101,-263,-263.06999999999994,-262.55666,-253.53558399999716
9102,-263,-263.08,-262.55878,-253.54224999999718
9103,-263,-263.09,-262.56091000000004,-253.54892099999716
9104,-263,-263.09999999999997,-262.5630499999999,-253.55559699999716
9105,-263,-263.10999999999996,-262.56519999999995,-253.56227799999715
9106,-263,-263.11999999999995,-262.56736,-253.56896399999715
9107,-263,-263.12999999999994,-262.56953,-253.57565499999714
9108,-263,-263.14,-262.57171,-253.58235099999715
9109,-263,-263.15,-262.5739,-253.58905199999714
9110,-263,-263.15999999999997,-262.5761,-253.59575799999715
9111,-263,-263.16999999999996,-262.57831,-253.60246899999714
9112,-263,-263.17999999999995,-262.58052999999995,-253.60918499999715
9113,-263,-263.18999999999994,-262.58275999999995,-253.61590599999715
9114,-263,-263.2,-262.585,-253.62263099999714
9115,-263,-263.21,-262.5872499999999,-253.62936099999712
9116,-263,-263.21999999999997,-262.5895,-253.63609599999714
9117,-263,-263.22999999999996,-262.59175000000005,-253.64283599999715
9118,-263,-263.23999999999995,-262.594,-253.64958099999714
9119,-263,-263.24999999999994,-262.59625,-253.65633099999712
9120,-263,-263.27,-262.59849999999994,-253.66308599999712
9121,-263,-263.28999999999996,-262.60075,-253.66984599999714
9122,-263,-263.30999999999995,-262.603,-253.67661099999714
9123,-263,-263.33,-262.60525,-253.68338099999715
9124,-263,-263.34999999999997,-262.60749999999996,-253.69015599999716
9125,-263,-263.36999999999995,-262.60974999999996,-253.69693599999715
9126,-263,-263.39,-262.61199999999997,-253.70372099999713
9127,-263,-263.40999999999997,-262.61424999999997,-253.71051099999715
9128,-263,-263.42999999999995,-262.61650000000003,-253.71730599999714
9129,-263,-263.45,-262.61875,-253.72410599999714
9130,-263,-263.46999999999997,-262.621,-253.73091099999715
9131,-263,-263.48999999999995,-262.6232499999999,-253.73772099999715
9132,-263,-263.51,-262.62549999999993,-253.74453599999714
9133,-263,-263.53,-262.62774999999993,-253.75135599999714
9134,-263,-263.54999999999995,-262.63,-253.75818099999714
9135,-263,-263.57,-262.63225,-253.76501099999712
9136,-263,-263.59,-262.63449999999995,-253.77184599999714
9137,-263,-263.60999999999996,-262.63674999999995,-253.77868599999715
9138,-263,-263.63,-262.639,-253.78553099999712
9139,-263,-263.65,-262.64125,-253.79238099999714
9140,-263,-263.66999999999996,-262.64349999999996,-253.79923599999714
9141,-263,-263.68999999999994,-262.64574,-253.80609699999712
9142,-263,-263.71,-262.64797,-253.81296399999712
9143,-263,-263.72999999999996,-262.65019,-253.8198369999971
9144,-264,-263.74999999999994,-262.6524,-253.82671599999713
9145,-264,-263.77,-262.65459999999996,-253.83360099999715
9146,-264,-263.8,-262.65679,-253.8404919999971
9147,-264,-263.83000000000004,-262.65897,-253.84738899999712
9148,-264,-263.86000000000007,-262.66114000000005,-253.85429199999714
9149,-264,-263.89000000000004,-262.6633,-253.86120099999712
9150,-264,-263.92,-262.66545,-253.86811599999712
9151,-264,-263.95000000000005,-262.66759,-253.87503699999712
9152,-264,-263.9800000000001,-262.66972,-253.8819629999971
9153,-264,-264.0100000000001,-262.67184000000003,-253.88889399999712
9154,-264,-264.0400000000001,-262.67395,-253.89582899999712
9155,-264,-264.0700000000001,-262.67605000000003,-253.9027669999971
9156,-264,-264.1000000000001,-262.67814,-253.90970799999712
9157,-264,-264.1300000000001,-262.68022,-253.91665199999713
9158,-264,-264.1600000000001,-262.68229,-253.92359799999713
9159,-264,-264.1900000000001,-262.68435000000005,-253.93054599999712
9160,-264,-264.2200000000001,-262.6864,-253.9374959999971
9161,-264,-264.2500000000001,-262.68844,-253.94444799999712
9162,-264,-264.2800000000001,-262.69047000000006,-253.95140099999713
9163,-264,-264.3100000000001,-262.69249,-253.9583549999971
9164,-264,-264.3400000000001,-262.6945,-253.96530999999712
9165,-264,-264.37000000000006,-262.69649999999996,-253.9722659999971
9166,-264,-264.4000000000001,-262.69849,-253.9792229999971
9167,-264,-264.4300000000001,-262.70045999999996,-253.98618099999712
9168,-264,-264.4600000000001,-262.70241,-253.99313999999714
9169,-265,-264.49000000000007,-262.70433999999995,-254.00009999999713
9170,-265,-264.5200000000001,-262.70624999999995,-254.00706099999712
9171,-265,-264.55000000000007,-262.70814,-254.0140229999971
9172,-265,-264.5800000000001,-262.71000999999995,-254.0209859999971
9173,-265,-264.62000000000006,-262.71186,-254.0279499999971
9174,-265,-264.6600000000001,-262.71369,-254.0349149999971
9175,-265,-264.70000000000005,-262.7155,-254.0418809999971
9176,-265,-264.74000000000007,-262.71729,-254.04884799999712
9177,-265,-264.78000000000003,-262.71906,-254.0558159999971
9178,-265,-264.82000000000005,-262.72081,-254.06278499999712
9179,-265,-264.86000000000007,-262.72254,-254.0697549999971
9180,-265,-264.90000000000003,-262.72425,-254.0767259999971
9181,-265,-264.94000000000005,-262.72594,-254.08369799999713
9182,-265,-264.9800000000001,-262.72761,-254.09066999999712
9183,-265,-265.02000000000004,-262.72926,-254.0976419999971
9184,-265,-265.05000000000007,-262.73089000000004,-254.1046139999971
9185,-265,-265.0800000000001,-262.73249999999996,-254.1115859999971
9186,-265,-265.11000000000007,-262.73409,-254.1185579999971
9187,-265,-265.1400000000001,-262.73566,-254.12552999999713
9188,-265,-265.1600000000001,-262.73721,-254.13250199999712
9189,-265,-265.18,-262.73874,-254.1394739999971
9190,-265,-265.18999999999994,-262.74025,-254.1464459999971
9191,-265,-265.19999999999993,-262.74173,-254.1534179999971
9192,-265,-265.2099999999999,-262.74317999999994,-254.16038999999708
9193,-265,-265.21999999999997,-262.74459999999993,-254.16736299999707
9194,-265,-265.22999999999996,-262.74598999999995,-254.17433599999708
9195,-266,-265.22999999999996,-262.74734999999987,-254.1813089999971
9196,-266,-265.22999999999996,-262.7486799999998,-254.1882819999971
9197,-266,-265.22999999999996,-262.7499799999998,-254.19525499999708
9198,-266,-265.22999999999996,-262.7512499999998,-254.2022269999971
9199,-266,-265.22999999999996,-262.7524899999998,-254.2091979999971
9200,-266,-265.22999999999996,-262.7536999999998,-254.21616799999708
9201,-266,-265.22999999999996,-262.75487999999984,-254.2231369999971
9202,-266,-265.22999999999996,-262.7560299999998,-254.23010499999708
9203,-266,-265.22999999999996,-262.7571499999998,-254.23707199999708
9204,-266,-265.22999999999996,-262.7582399999998,-254.2440379999971
9205,-266,-265.22999999999996,-262.7592999999998,-254.25100299999707
9206,-266,-265.22999999999996,-262.7603299999998,-254.25796699999708
9207,-266,-265.22999999999996,-262.7613299999998,-254.2649299999971
9208,-266,-265.22999999999996,-262.7622999999998,-254.27189199999708
9209,-266,-265.22999999999996,-262.76323999999977,-254.27885299999707
9210,-266,-265.22999999999996,-262.7641499999998,-254.2858129999971
9211,-266,-265.21999999999997,-262.76502999999985,-254.29277199999711
9212,-266,-265.21,-262.7658799999998,-254.2997299999971
9213,-266,-265.2,-262.7666999999998,-254.30668699999708
9214,-266,-265.19,-262.7674899999998,-254.31364399999708
9215,-266,-265.18,-262.7682499999998,-254.32060099999708
9216,-266,-265.16,-262.7689899999998,-254.32755799999708
9217,-266,-265.14000000000004,-262.7697099999998,-254.33451499999708
9218,-266,-265.12000000000006,-262.77040999999986,-254.34147199999708
9219,-266,-265.11,-262.77108999999984,-254.3484289999971
9220,-266,-265.09000000000003,-262.7717499999998,-254.3553859999971
9221,-266,-265.07,-262.77238999999986,-254.36234299999708
9222,-267,-265.05,-262.7730099999998,-254.36929999999708
9223,-267,-265.02,-262.7736099999998,-254.37625699999708
9224,-267,-264.99,-262.7741899999998,-254.38321399999708
9225,-267,-264.96000000000004,-262.7747499999998,-254.39017099999708
9226,-267,-264.93,-262.7752899999998,-254.39712799999705
9227,-267,-264.90000000000003,-262.7758099999998,-254.40408499999705
9228,-267,-264.87,-262.7763099999998,-254.41104199999705
9229,-267,-264.84000000000003,-262.7767899999998,-254.41799899999705
9230,-267,-264.81,-262.7772499999998,-254.42495599999705
9231,-267,-264.78000000000003,-262.77768999999984,-254.43191299999705
9232,-267,-264.75,-262.7781099999998,-254.43886999999708
9233,-266,-264.72,-262.77850999999976,-254.44582699999708
9234,-266,-264.7,-262.7788899999998,-254.45278399999705
9235,-266,-264.68,-262.7792499999998,-254.45974099999705
9236,-266,-264.65999999999997,-262.77958999999976,-254.46669799999705
9237,-265,-264.64,-262.7799099999998,-254.47365499999705
9238,-265,-264.62,-262.78020999999984,-254.48061199999705
9239,-264,-264.59999999999997,-262.7804899999999,-254.48756899999705
9240,-264,-264.58,-262.7807499999998,-254.49452599999705
9241,-264,-264.56,-262.7809999999998,-254.50148299999705
9242,-264,-264.54,-262.7812399999998,-254.50843999999705
9243,-264,-264.52,-262.7814699999998,-254.51539699999705
9244,-264,-264.51,-262.7816899999998,-254.52235399999705
9245,-264,-264.5,-262.78189999999984,-254.52931099999705
9246,-264,-264.47999999999996,-262.7820999999998,-254.53626799999705
9247,-264,-264.46,-262.7822899999998,-254.54322499999705
9248,-264,-264.43999999999994,-262.7824699999998,-254.55018199999705
9249,-264,-264.41999999999996,-262.7826399999998,-254.55713899999705
9250,-264,-264.4,-262.78279999999984,-254.56409599999705
9251,-264,-264.37999999999994,-262.7829499999998,-254.57105299999705
9252,-264,-264.35999999999996,-262.7830899999998,-254.57800999999705
9253,-264,-264.34,-262.7832199999998,-254.58496699999705
9254,-264,-264.3299999999999,-262.78333999999984,-254.59192399999705
9255,-264,-264.31999999999994,-262.7834499999998,-254.59888099999705
9256,-264,-264.30999999999995,-262.7835499999999,-254.60583799999705
9257,-264,-264.2999999999999,-262.7836399999998,-254.61279499999705
9258,-264,-264.2899999999999,-262.7837199999998,-254.61975199999705
9259,-264,-264.2799999999999,-262.78378999999984,-254.62670899999705
9260,-263,-264.2699999999999,-262.7838499999998,-254.63366599999705
9261,-263,-264.25999999999993,-262.78389999999985,-254.64062299999705
9262,-263,-264.2499999999999,-262.7839399999998,-254.64757999999705
9263,-263,-264.2399999999999,-262.78396999999984,-254.65453699999705
9264,-263,-264.2299999999999,-262.78398999999985,-254.66149399999705
9265,-262,-264.2199999999999,-262.7839999999999,-254.66845099999705
9266,-262,-264.2099999999999,-262.7839999999999,-254.67540799999705
9267,-262,-264.19999999999993,-262.7839999999999,-254.68236499999705
9268,-263,-264.18999999999994,-262.7839999999999,-254.68932199999705
9269,-263,-264.1799999999999,-262.7839999999999,-254.69627899999705
9270,-263,-264.1699999999999,-262.7839999999998,-254.70323599999705
9271,-263,-264.1599999999999,-262.7839999999998,-254.71019299999705
9272,-262,-264.1499999999999,-262.7839999999999,-254.71714999999705
9273,-262,-264.12999999999994,-262.7839999999999,-254.72410699999705
9274,-262,-264.1099999999999,-262.7839999999999,-254.73106399999705
9275,-262,-264.0899999999999,-262.7839999999999,-254.73802099999705
9276,-262,-264.06999999999994,-262.7839999999999,-254.74497799999705
9277,-262,-264.0499999999999,-262.7839999999999,-254.75193499999705
9278,-262,-264.0299999999999,-262.7839999999998,-254.75889199999705
9279,-262,-264.00999999999993,-262.7839999999998,-254.76584899999705
9280,-262,-263.9899999999999,-262.7839999999999,-254.77280599999705
9281,-262,-263.9699999999999,-262.7839999999999,-254.77976299999705
9282,-262,-263.94999999999993,-262.7839999999999,-254.78671999999705
9283,-263,-263.93,-262.7839999999999,-254.79367699999705
9284,-263,-263.90999999999997,-262.7839999999999,-254.80063399999705
9285,-263,-263.89,-262.7839999999999,-254.80759099999705
9286,-263,-263.87,-262.7839999999998,-254.81454799999705
9287,-263,-263.84999999999997,-262.7839999999998,-254.82150499999705
9288,-263,-263.84,-262.7839999999998,-254.82846099999705
9289,-263,-263.83,-262.7839999999998,-254.83541599999705
9290,-263,-263.83,-262.7839999999998,-254.84236999999703
9291,-263,-263.83,-262.7839999999998,-254.84932299999704
9292,-263,-263.83,-262.7839999999998,-254.85627499999703
9293,-264,-263.83,-262.7839999999998,-254.86322599999704
9294,-264,-263.83,-262.78398999999985,-254.87017599999703
9295,-264,-263.83,-262.78396999999984,-254.87712499999705
9296,-264,-263.83,-262.78393999999986,-254.88407299999704
9297,-264,-263.83,-262.78389999999996,-254.89101799999702
9298,-264,-263.83,-262.78385,-254.89795999999703
9299,-264,-263.82,-262.78379,-254.90489899999704
9300,-264,-263.81,-262.78372,-254.91183499999704
9301,-264,-263.8,-262.78364,-254.91876799999704
9302,-264,-263.78999999999996,-262.78355,-254.92569799999706
9303,-265,-263.78,-262.78344999999996,-254.93262499999702
9304,-265,-263.77,-262.78334,-254.93954899999704
9305,-265,-263.76,-262.78322000000003,-254.94646999999702
9306,-265,-263.75,-262.78309,-254.95338699999704
9307,-265,-263.74,-262.78295,-254.96029999999703
9308,-265,-263.73,-262.7828,-254.96720799999702
9309,-265,-263.72,-262.78263999999996,-254.97411099999704
9310,-265,-263.71,-262.78247,-254.98100899999702
9311,-265,-263.71,-262.78229,-254.98790199999704
9312,-265,-263.7,-262.78209999999996,-254.99478999999704
9313,-265,-263.69,-262.7819,-255.00167299999703
9314,-265,-263.68,-262.78168999999997,-255.00854999999703
9315,-265,-263.67,-262.78147,-255.01541999999705
9316,-265,-263.67,-262.78124,-255.02228199999703
9317,-265,-263.6700000000001,-262.781,-255.02913599999704
9318,-265,-263.67,-262.78074999999995,-255.03598199999703
9319,-265,-263.66,-262.78049,-255.042818999997
9320,-265,-263.65000000000003,-262.78022,-255.04964699999704
9321,-265,-263.64000000000004,-262.77993999999995,-255.05646599999704
9322,-265,-263.63000000000005,-262.77965,-255.06327599999702
9323,-265,-263.63000000000005,-262.77934999999997,-255.070076999997
9324,-265,-263.63000000000005,-262.77904,-255.07686799999703
9325,-265,-263.63000000000005,-262.77871999999996,-255.08364899999702
9326,-265,-263.63000000000005,-262.77839,-255.09041999999704
9327,-265,-263.63000000000005,-262.77804999999995,-255.09718099999702
9328,-265,-263.62000000000006,-262.7777,-255.10393199999703
9329,-265,-263.61,-262.77734,-255.110672999997
9330,-265,-263.6,-262.77697,-255.117403999997
9331,-265,-263.59000000000003,-262.77659,-255.12412499999704
9332,-265,-263.58000000000004,-262.77619999999996,-255.13083599999703
9333,-264,-263.57000000000005,-262.7758,-255.13753599999703
9334,-264,-263.55000000000007,-262.77538999999996,-255.14422499999705
9335,-264,-263.53000000000003,-262.77497,-255.15090299999702
9336,-264,-263.51000000000005,-262.77453999999994,-255.157569999997
9337,-264,-263.49000000000007,-262.7741,-255.16422599999703
9338,-264,-263.47,-262.77365,-255.17087099999702
9339,-264,-263.45000000000005,-262.77318999999994,-255.177504999997
9340,-264,-263.4200000000001,-262.77272,-255.184126999997
9341,-264,-263.39000000000004,-262.77223999999995,-255.190736999997
9342,-264,-263.36000000000007,-262.77174999999994,-255.19733499999703
9343,-264,-263.33000000000004,-262.77124999999995,-255.20392099999702
9344,-264,-263.29,-262.77074,-255.21049299999703
9345,-264,-263.25,-262.77021999999994,-255.217050999997
9346,-264,-263.21000000000004,-262.76968999999997,-255.22359499999703
9347,-264,-263.17,-262.76914999999997,-255.23012499999703
9348,-263,-263.13000000000005,-262.76859999999994,-255.236640999997
9349,-263,-263.09000000000003,-262.7680399999999,-255.24314299999702
9350,-263,-263.05,-262.76746999999995,-255.249630999997
9351,-263,-263.01,-262.76689,-255.256104999997
9352,-263,-262.97,-262.76629999999994,-255.26256499999698
9353,-263,-262.93,-262.7657,-255.26901099999702
9354,-263,-262.88,-262.76508999999993,-255.275442999997
9355,-263,-262.83,-262.76446999999996,-255.281860999997
9356,-263,-262.78000000000003,-262.76383999999996,-255.288264999997
9357,-263,-262.73,-262.7631999999999,-255.29465499999702
9358,-263,-262.68,-262.76255,-255.301030999997
9359,-263,-262.63,-262.76188999999994,-255.307392999997
9360,-263,-262.58000000000004,-262.76122,-255.313740999997
9361,-262,-262.53000000000003,-262.76053999999993,-255.320073999997
9362,-262,-262.48,-262.75985,-255.32639199999699
9363,-262,-262.43,-262.7591499999999,-255.332694999997
9364,-262,-262.38,-262.75843999999995,-255.338982999997
9365,-262,-262.33,-262.75771999999995,-255.345254999997
9366,-262,-262.28000000000003,-262.7569899999999,-255.351510999997
9367,-262,-262.23,-262.75624999999997,-255.357750999997
9368,-262,-262.18,-262.7555,-255.363974999997
9369,-262,-262.13,-262.75473999999997,-255.37018299999698
9370,-262,-262.08000000000004,-262.75397,-255.37637499999698
9371,-262,-262.03000000000003,-262.75318999999996,-255.38255099999702
9372,-262,-261.98,-262.7523999999999,-255.38871099999702
9373,-262,-261.93,-262.75159999999994,-255.394854999997
9374,-262,-261.88000000000005,-262.75078999999994,-255.40098299999698
9375,-262,-261.83000000000004,-262.74996999999996,-255.407094999997
9376,-262,-261.78000000000003,-262.74913999999995,-255.413190999997
9377,-261,-261.73,-262.7483,-255.419269999997
9378,-261,-261.68000000000006,-262.74744999999996,-255.425331999997
9379,-261,-261.63000000000005,-262.74658999999997,-255.43137699999698
9380,-261,-261.58000000000004,-262.74571999999995,-255.437405999997
9381,-261,-261.53000000000003,-262.74483999999995,-255.443418999997
9382,-261,-261.48,-262.7439499999999,-255.44941599999697
9383,-261,-261.43,-262.7430499999999,-255.455396999997
9384,-261,-261.39000000000004,-262.74213999999995,-255.461361999997
9385,-261,-261.36,-262.74121999999994,-255.46731099999698
9386,-261,-261.33000000000004,-262.74028999999996,-255.47324399999698
9387,-261,-261.3,-262.73935,-255.47916099999696
9388,-261,-261.27000000000004,-262.73839999999996,-255.48506299999696
9389,-260,-261.24000000000007,-262.73743999999994,-255.49094999999699
9390,-260,-261.21000000000004,-262.73646999999994,-255.49682099999697
